"Entrez Gene ID","gene","Ctrl","Ctrl.1","MandIL4","MandIL4.1","MandIL4.2","MandLPSandIFNg","MandLPSandIFNg.1","MandLPSandIFNg.2"
"258036","Olfr198",0,0,0,0,0,0,0,0
"258039","Olfr728",0,0,0,0,0,0,0,0
"258041","Olfr485",0,0,0,0,-2.2278,0,0,0
"258042","Olfr487",0,0,0,0,0,0,0,0
"258046","Olfr951",0,0,0,0,0,0,0,0
"258051","Olfr93",0,0,0,0,0,0,0,0
"258055","Olfr524",0,0,0,0,0,0,0,0
"258056","Olfr533",0,-1.1569,0,0,0,0,0,0
"258060","Olfr1181",0,0,0,0,0,0,0,0
"258064","Olfr316",0,0,0,0,0,0,0,0
"258065","Olfr312",0,0,0,0,0,0,0,0
"258067","Olfr1359",0,0,0,0,0,0,0,0
"258068","Olfr804",0,0,0,0,0,0,0,0
"258069","Olfr787",0,0,0,0,0,0,0,0
"258074","Olfr834",0,0,0,0,0,0,0,0
"258075","Olfr832",0,0,0,0,0,0,0,0
"258085","Olfr1105",0,0,0,0,0,0,0,0
"258086","Olfr967",0,0,0,0,0,0,0,0
"258087","Olfr963",0,0,0,0,0,0,0.507,0
"258089","Olfr304",0,0,0,0,0,0,0,0
"258094","Olfr761",0,-3.6937,0,0,0,-2.353,1.7878,0.8045
"258095","Olfr119",0,0,0,0,0,0,0,0
"258097","Olfr1500",0,0,0,0,0,0,0,0
"258098","Olfr1490",0,0,0,0,0,0,0,0
"258101","Olfr1137",0,0,0,0,0,0,0,0
"258103","Olfr1152",0,0,0,0,0,0,0,0
"258105","Olfr1162",0,0,0,0,0,0,0,0
"258111","Olfr1129",-0.6041,0,0,0,0,0,0,-0.3545
"258113","Olfr748",0,0,0,0,0,0,0,0
"258117","Olfr1437",0,0,0,0,0,0,0,0
"258120","Olfr1463",0,0,0,0,0,0,0,0
"258121","Olfr1465",0,0,0,0,0,0,0,0
"258123","Olfr1474",0,0,0,0,0,0,0,0
"258135","Olfr597",0,0,0,0,0,0,0,0
"258136","Olfr517",0,0,0,0,0,0,0,0
"258139","Olfr591",0,0,0,0,0,0,0,0
"258147","Olfr675",-2.8454,0,-3.1451,-3.3622,0,0,0,0
"258150","Olfr792",0,0,0,0,0,0,0,0
"258151","Olfr1505",0,0,0,0,0,0,0,0
"258153","Olfr412",0,0,0,0,0,0,0,0
"258154","Olfr1029",0,-0.02111,0,0,0,0,0,0
"258155","Olfr1425",0,0,0,0,0,0,0,0
"258156","Olfr605",0,0,0,0,0,0,0,0
"258158","Olfr169",0,0,0,0,0,0,0,0
"258159","Olfr1331",0,0,0,0,0,0,0,0
"258160","Olfr685",0,0,0,0,0,0,0,0
"258163","Olfr504",0,0,0,0,0,0,0,0
"258165","Olfr965",0,0,0,0,0,0,0,0
"258177","Olfr1222",0,0,0,0,0,0,0,0
"100502887","Olfr331",0,0,0,0,0,0,0,0
"258180","Olfr699",0,0,0,0,0,0,0,0
"258181","Olfr406-ps",0,0,0,0,0,0,0,0
"258183","Olfr917",0,0,0,0,0,0,0,0
"258189","Olfr624",0,0,0,0,0,0,0,0
"258196","Olfr309",0,0,0,0,0,0,0,0
"258201","Olfr538",0,0,0,0,0,0,0,0
"258203","Olfr1178",0,0,0,0,0,0,0,0
"258207","Olfr452",0,0,0,0,0,0,0,0
"258214","Olfr1329",0,0,0,0,0,0,0,0
"258215","Olfr506",0,0,0,0,0,0,0,0
"258216","Olfr1034",0,0,0,0,0,0,0,0
"381246","Xkr9",0,0,0,0,4.1908,0,0,0
"497097","Xkr4",0,0,0,0,0,0,0,0
"497106","Rnase12",0,0,0,0,0,0,0,0
"630952","Ang6",0,0,0,0,0,0,0,0
"497113","Rnase11",0,0,0,0,0,0,0,0
"22040","Trex1",6.45,5.1992,0,5.1917,4.1228,7.5881,7.4789,6.8373
"257963","Olfr857",0,0,0,0,0,0,0,0
"257872","Olfr835",0,0,0,0,0,0,0,0
"258008","Olfr1513",0,0,0,0,0,0,0,0
"11799","Birc5",7.9322,7.7869,6.6631,6.4441,6.7233,3.8887,4.5024,5.3928
"277468","Slc39a12",0,4.1228,3.8864,2.7323,0,0,0,0
"15494","Hsd3b3",0,0,0,0,0,0,0,0
"497114","Defa23",0,0,0,0,0,0,0,0
"237859","Ccdc55",11.2704,10.8312,11.0014,10.352,10.661,10.9747,11.6448,11.1421
"104910","Slc25a47",0,0,0,0,0,0,0,0
"319229","Sctr",0,0,0,0,0,0,0,0
"381530","Mup20",0,0,0,0,0,0,0,0
"407800","Ecm2",0,0,0,0,0,0,0,0
"17242","Mdk",0.6235,3.2333,2.891,4.5618,1.6546,3.2672,5.3264,5.171
"228801","U46068",0,0,0,0,0,0,0,0
"30963","Ptpla",3.8627,4.2747,3.8864,4.9432,4.8524,0.6331,3.532,0
"230696","AU022252",2.4343,5.1526,4.8621,5.6518,5.1815,4.9618,5.2512,5.3114
"243912","Hspb6",0,0.6166,1.1718,0,0,0,3.532,2.6327
"328779","Hs3st6",0,0,0,0,0,0,0,0
"432769","Zfp708",0,0.3463,0,0,0,0,0,0
"20315","Cxcl12",0,4.0533,3.2769,3.6765,0,0,3.8251,0
"171167","Fut10",4.4672,2.76,3.2769,4.9936,3.762,0,0,0
"503550","Klri1",0,0,0,0,0,2.5533,0,0
"116837","Rims1",0,0,0,0,0,0,0,0
"497652","Acd",5.7441,4.8406,4.196,5.4063,0,4.8559,3.2672,4.8127
"100503970","AY761185",0,0.2344,0,0,0,0,0,0
"408190","Wfdc13",0,0,0,0,0,0,0,0
"277345","Wfdc16",0,0,0,0,0,0,0,0
"433502","Wfdc6b",0,0,0,0,0,0,0,0
"503692","Aym1",0,0,0,0,0,0,0,0
"224129","Adcy5",0,0,0,0,0,0,0,0
"503845","Ear12",0,0,1.4228,4.3418,5.8295,0,0,0
"67109","Zfp787",4.3615,4.5024,3.6319,3.3453,4.3618,3.6405,4.7822,3.3844
"68460","Dhrs7c",0,0,0,0,0,0,0,0
"68852","Lrrn4cl",0,0.1444,0,0,0,0,-3.824,0
"70113","Odf3b",0,0,0,0,0,0,0,0
"72607","Usp13",0,0.1124,0,0,0,0,0,0
"73122","Tgfbrap1",6.2813,5.6332,6.1866,6.2422,6.6518,5.8133,5.1649,5.4115
"74044","Ttf2",6.063,6.7008,6.2422,6.3874,7.1333,5.5598,5.8106,6.0633
"103266","AI597468",6.7636,6.7363,5.9787,5.4817,4.9028,5.3264,6.5509,5.171
"504193","Npcd",3.4054,4.9454,6.2846,6.0806,4.4961,0,0,4.3615
"18413","Osm",6.7089,4.9618,4.624,6.0092,1.8422,7.1842,5.3964,6.5269
"101240","Wdr91",8.6227,8.6097,8.8069,9.2326,9.2504,8.208,8.6571,8.8178
"105787","Prkaa1",7.2489,6.9252,6.6078,6.5481,8.1935,7.2416,6.8933,7.4268
"108961","E2f8",6.6313,5.7422,6.1866,7.3051,5.1554,0,4.6247,0
"109054","Pfdn4",7.4266,6.9031,8.1891,8.5262,7.9908,7.5707,7.3201,6.3206
"209200","Dtx3l",8.897,8.2893,6.806,7.0222,6.6518,10.8979,10.4686,10.5205
"654309","Nrp",6.063,4.2928,5.3611,2.9119,6.0066,4.2419,3.1312,1.5416
"214531","Tmprss13",0,0,0,0,0,0,0,0
"214895","Lman2l",5.6281,4.8944,3.4673,4.9936,4.4228,4.2419,4.7447,4.6629
"217109","Utp18",6.5313,5.6907,7.6297,6.4216,7.3199,5.0488,5.3964,5.5063
"227522","Rpp38",4.7804,4.9743,6.4962,0,4.959,4.781,6.096,4.5053
"230098","E130306D19Rik",4.4121,3.539,0,0,0,0,0,0
"234358","Zfp930",0,2.5337,2.5634,0,1.4203,0,0,0
"234663","Dync1li2",7.785,7.858,7.8979,7.7547,8.0947,7.2819,8.1376,8.0513
"237926","Rsad1",4.4672,4.0022,4.973,3.5184,3.6378,4.3428,3.9627,0.8805
"240899","Lrrc52",0,0,0,0,0,0,0,0
"244550","Podnl1",0,0.04348,0,0,0,1.9487,0,0
"268934","Grm4",0,0,0,0,0,0,0,0
"276952","Rasl10b",0,0,0,0,0,0.6331,0,0
"380836","Mrs2",0,2.1099,2.891,4.2852,0,3.1271,5.0394,2.2755
"399548","Scn4b",0,0,0,0,0,0,0,0
"432508","Cpsf6",8.2835,8.5199,8.7768,9.0976,8.929,8.4907,7.3007,7.3548
"433719","Gm11487",0,0,0,0,0,0,0,0
"382117","D9Ertd402e",5.5079,5.6727,6.3964,4.2852,5.7518,6.3614,6.0147,6.5786
"432450","Nkain2",0,0,0,0,0,0,0,0
"541307","Ccl26",0,0,0,0,0,0,0,0
"216860","Neurl4",6.4776,6.2108,6.6631,7.6378,6.9417,5.8545,6.8131,6.9109
"258096","Olfr112",0,0,0,0,0,0,0,0
"66209","1110054O05Rik",5.4061,5.8961,6.2422,5.8341,6.2693,4.8948,5.5328,6.3775
"327956","Vmo1",0,0,0,0,0,0,0,0
"76251","0610007P08Rik",4.4672,4.6125,5.4992,6.1354,4.7435,5.2994,4.5024,5.137
"541463","Tex24",0,0,0,0,0,0,0,0
"94088","Trim6",2.7087,0,0,0,0,2.9106,5.6882,3.6351
"13199","Ddn",0,0,0,0,0,-0.2677,0,0
"210573","Tmem151b",0,0,0,0,0,0,0,0
"210962","Gm597",0,0,0,0,0,0,0,0
"214292","Gm52",0,0,0,0,0,0,0,0
"219228","Pcdh17",0,-0.1271,0,0,0,0,0,0
"230757","5730409E04Rik",7.0112,5.305,6.4792,4.2852,7.182,7.0362,6.3809,6.539
"230824","Grhl3",0,0,0,0,0,0,0,0
"232585","Vwde",0,0,0,0,0,0,0,0
"237403","Lingo3",0,0,0,0,0,0,0,0
"237891","Gas2l2",0,0,0,0,0,0,0,0
"238829","Gm4937",0,0,0,0,0,0,0,0
"239789","Gm606",0,0,0,0,0,0,0,0
"244595","Ces1a",0,0,0,0,0,0,0,0
"245109","Zscan4c",0,0,0,0,0,0,0,0
"268958","Capn11",0,0,0,0,0,0,0,0
"380855","Rsl1",3.2558,0.6166,0,2.8229,1.4203,0,3.0647,0.748
"381236","Lipo1",5.2201,4.7676,3.1104,2.7323,5.8704,4.814,6.0805,5.2901
"381260","Gm973",0,0,0,0,0,0,0,0
"381680","BC055004",7.3901,7.2322,6.023,6.1081,4.8524,2.2129,4.5888,3.7464
"381686","Kpna7",0,0,0,0,0,0,0,0
"382106","Fbxw24",0,0,0,0,0,0,0,0
"382867","Zfp488",0,0,0,0,0,0,0,0
"383103","Fam18a",0.2344,0,0,0,0,1.0896,0,0
"383619","Aim2",7.1944,7.223,7.8117,6.8131,6.7105,8.5571,7.7856,8.4772
"384071","Slc25a34",0,0,0,0,0,0,0,0
"432552","Fam71b",0,0,0,0,0,0,0,0
"432582","E130309D14Rik",0,0,0,0,0,0,0,0
"432720","Akr1c19",-0.9991,0,0,0,0,-0.1675,0,0
"432731","Zfp187",4.7804,6.0547,5.1661,5.3571,6.3058,0,4.9364,5.6582
"432736","Vmn1r209",0,0,0,0,0,0,0,0
"432940","Fam105b",8.3795,7.7615,7.7456,8.4933,7.3411,6.2838,6.8761,6.8991
"433180","Spink6",0,0,0,0,0,0,0,0
"433294","A530098C11Rik",0,0,0,0,0,0,0,0
"229574","Flg2",0,0,0,0,0,0,0,0
"433667","Ankrd13c",5.6455,7.3831,6.5248,7.0772,8.6471,7.1965,7.4146,8.1557
"434171","Gm5591",0,0,0,0,0,0,0,0
"434197","Fam169b",0,0,0,0,0,0,0,1.5416
"270118","Maml2",6.3293,5.9652,5.9787,6.794,5.7518,6.211,5.0067,6.5068
"434437","Amt",0,0.1559,0,0,0,0,0,0
"434459","Gm5622",0,0,0,0,0,0,0,0
"434484","Sp140",7.7611,7.5893,7.5478,6.2154,6.4385,10.4422,9.3983,10.187
"434674","Gm5631",0,0,0,0,0,0,0,0
"435285","Krtap4-16",0,0,0,0,0,0,0,0
"435337","Gm5662",-3.6987,0,0,0,0,-3.6401,-0.7712,-3.6528
"435391","Dupd1",0,0,0,0,0,0,0,0
"435684","Shf",3.8627,0,0,0,0,0,0,1.7835
"436440","Gpr31c",0.3575,0,0,0,0,3.0421,2.2242,0.6676
"69181","Dyrk2",9.4829,8.4172,8.4431,10.0822,8.7729,9.8926,8.9155,9.1799
"381628","Gpr113",0,0,0,0,0,0,0,0
"382156","Fbxw22",0,0,0,0,0,0,0,0
"433804","Gm13154",0,0.02731,0.9879,0,-1.605,0,0,0.8281
"541610","Trcg1",0,0,0,0,0,0,0,0
"72821","Scn2b",0,0,0,0,0,3.4066,0,0
"432479","4930404N11Rik",0,0,0,0,0,2.2129,0,0
"332934","Zmynd12",0,-3.8636,0,0,0,-3.6401,0,0
"217463","Snx13",7.3553,7.5373,7.2425,2.9119,6.4489,7.2032,7.6159,6.7537
"67534","Ttll4",1.8604,0,0,0,3.4737,0,4.3615,0
"105988","Espl1",6.6659,7.0289,6.023,6.1644,5.6332,5.3758,5.4619,3.5376
"104082","Wdr7",7.3404,6.0052,7.5804,7.6472,7.9481,7.4368,7.5034,6.8907
"68521","Fam189b",0.2344,0.08696,4.4121,0,0,0,3.1312,2.6327
"219103","Cenpj",5.8108,6.3903,5.7789,5.6212,4.2774,7.7261,8.2523,7.6889
"232415","Gm156",0,0.101,0,0,0,0,0,0
"231125","Zfyve28",5.7864,5.8304,1.8069,0,4.2774,0,0.7509,4.6939
"380711","Rap1gap2",0.2568,0,3.7549,0,0,0,0,0
"321006","Vprbp",6.939,7.306,6.0024,6.5827,6.8622,7.1043,6.096,7.2903
"230259","E130308A19Rik",2.4343,3.2672,0,4.7764,4.1908,0,3.3844,0
"100929","Tyw1",7.2418,6.9588,6.0805,7.036,4.959,7.1779,6.5375,6.7381
"550619","Arid3c",0,0,0,0,0,0,0,0
"434935","MGC107098",0,0,0,0,0,0,0,0
"100039753","LOC100039753",0,0,0,0,0,0,0,0
"53877","Ear4",0,0,0,0,0,0,0,0
"216850","Kdm6b",6.9562,6.8891,6.9384,7.3205,7.2639,8.0795,8.8988,8.6746
"242505","Rasef",0,0,0,0,0,0,0,0
"12856","Cox17",7.6666,8.0529,9.1795,8.354,8.7966,8.8187,8.8353,9.222
"65971","Tbata",0,0.101,0,0,0,0,0,0
"232875","Zscan18",0,0.1304,3.2769,0,0,0,0,0
"16784","Lamp2",13.0926,13.0926,14.7014,11.7276,13.7246,12.7643,12.9299,13.7246
"68817","Ddi2",7.9041,8.5853,8.434,5.9102,8.218,7.8614,7.746,7.2765
"503610","Zdhhc18",5.314,5.5598,5.4375,6.949,6.9615,8.0411,7.3123,8.1274
"239554","Foxred2",7.7892,6.7805,6.539,5.4463,6.3551,7.0432,6.5693,6.9562
"277939","C2cd3",6.9849,6.7593,6.3256,7.8328,7.04,6.6275,6.2385,6.7841
"73693","Dppa4",0,0,0,0,0,0,0,0
"73456","Izumo1",0,0,0,0,0,1.0896,0,0
"433899","Grxcr1",0,0,0,0,0,0,0,0
"229389","Otol1",0,0,0,0,0,0,0,0
"20687","Sp3",10.312,10.5742,9.5707,10.0452,9.8291,10.4035,9.798,10.1451
"553127","Cxx1b",5.6281,4.378,5.0919,5.8995,6.1306,4.0643,5.0067,4.5894
"69520","Lce3f",0,0,0,0,0,0,-3.5229,0
"434784","Ldoc1",0,0,0,0,0,0,0,0
"69097","Trim15",0,0,0,0,0,0,0,0
"211255","Kbtbd7",7.072,6.6257,6.3256,5.1917,6.2301,7.0847,6.1685,7.1584
"75691","Anks6",0,0.1221,0,0,0,0,4.3615,0
"78390","Pla2g4d",0,0,0,0,0,0,0,0
"209776","Gpr139",0,0,0,0,0,0,0,0
"235130","Adamts15",0,0,0,0,0,0,0,0
"245610","Nxf3",0,0,0,0,0,0,0,0
"269529","Fbxo10",0.2344,2.76,0,0,2.3275,0,0,0
"271844","Pla2g4f",0,-1.7735,-2.5276,-2.5437,-3.2441,0,0,-1.2623
"545758","Gm5868",0,0,0,0,0,0,0,0
"552899","Ugt2a2",0,0,0,0,0,0,0,0
"68564","Nufip2",9.8091,10.1076,9.8386,10.4099,9.9648,10.3227,10.5761,10.268
"245828","Trappc1",6.1534,4.6805,5.256,4.2852,6.7105,5.7723,4.4041,5.5748
"503491","Defa24",0,0,0,0,0,0,0,0
"432555","Gm5431",5.399,4.1813,1.4041,4.3869,0,6.2136,5.8145,7.4726
"66586","Crls1",10.2431,10.3086,9.7955,10.4373,10.4408,9.4788,8.5674,9.2363
"11518","Add1",7.9883,8.0784,7.4268,6.949,7.2046,7.8748,7.6385,6.9109
"12035","Bcat1",0.3716,0.1221,4.8019,4.9936,4.2774,0,3.532,0
"68203","Diras2",0,0,-2.5276,0,0,0,1.4807,4.1157
"68764","Cdhr3",0,0,0,0,0,0,0,0
"105246","Brd9",8.4699,8.8585,9.0927,8.2692,8.1101,8.6668,9.7401,8.7145
"207214","Larp4",8.1669,8.4204,8.7954,8.6933,9.3483,8.816,9.076,8.5435
"216148","Shc2",1.5758,0.06891,0,0,3.4737,0,0,0
"225861","Snx32",4.0065,2.76,0,5.263,1.071,0,4.7447,2.9158
"217882","AW555464",5.6281,5.2703,3.7549,5.5133,4.7435,4.1794,4.4602,4.7773
"105522","Ankrd28",5.4594,6.9184,7.0008,5.0874,5.5409,4.6629,6.4433,6.2956
"382051","Pdp2",4.0065,5.0804,3.8864,0,4.0155,2.5533,0,2.2755
"75784","1700007G11Rik",0,0,0,0,0,0,0,0
"227624","B230208H17Rik",10.0008,10.0231,10.353,9.7269,9.8748,10.1561,9.9648,9.989
"234515","Inpp4b",4.5049,4.5732,4.1228,4.4816,3.1312,1.7193,2.3389,0
"244152","Tsku",0.7892,0.7371,0,3.97,0,2.9106,0,3.2672
"76302","Pcnp",9.4697,9.9842,9.7348,10.6708,9.9512,9.2829,10.4772,9.825
"382253","Cdkl5",0,0.1559,0,0,0,0,0,0
"408062","Zfp873",3.5745,2.3125,6.2132,4.0891,4.9028,4.8948,1.4807,4.1712
"268747","Lrrc16b",0,0.1444,0,0,0,0,0,0
"554292","AB099516",0,0.101,0,0,0,0,0,0
"330496","Il28a",0,0,0,0,0,0,0,0
"232680","Cpa2",-3.1279,-3.507,-2.682,0,0,-0.07365,-2.682,-2.4328
"232879","Zbtb45",0,0.7371,3.8864,3.97,3.8971,2.5533,0,4.9723
"239659","C1ql4",0,0,0,0,0,0,0,0
"244049","Mctp2",2.4343,0,0,0,0,0,0,0
"381832","Prpmp5",0,0,0,0,0,0,0,0
"432825","Gm5458",0,0,0,0,0,0,0,0
"435965","Lrp3",0,0,3.2769,0,0,2.5533,0,0
"544710","Krtap10-10",0,0,0,0,0,0,0,0
"100042149","Gm3696",0,0,0,0,0,0,0,0
"545055","Cma2",0,0,0,0,0,0,0,0
"110253","Triobp",6.3676,4.6629,5.8638,3.8367,6.8622,5.2994,6.1685,6.4114
"545276","Gal3st3",0,0,0,0,0,0,0,0
"545288","Cyp2c67",0,0,0,0,0,0,0,0
"545370","Hmcn1",0,0,0,0,0,0,0,0
"545384","BC094916",2.4343,2.149,4.0533,0,0.8975,8.4677,7.866,8.829
"545938","Zfp607",0.9097,3.7498,4.1228,3.068,0,0,1.4807,4.0469
"100038914","Gm16387",0,0,0,0,0,0,0,0
"546049","C330021F23Rik",0,0,0,0,0,0,0,0
"12607","Cebpz",8.4222,8.5305,9.7294,7.8531,9.028,8.643,6.3478,8.235
"229588","Gm128",0,0,0,0,0,0,0,0
"109663","Hoxc11",4.0065,0.1378,0,0,0,0,0,0
"22720","Zfp62",4.9733,6.0628,6.5248,5.8136,6.4489,5.8667,7.193,6.1818
"278679","Apol7b",0,0,0,0,0,0,0,0
"434769","Rhox10",0,0,0,0,0,0,0,0
"545554","Ankrd34a",0,0,3.1104,0,0,0,0,0
"140810","Ttbk2",6.8393,6.8454,6.2422,7.179,0,6.4262,6.6447,6.4367
"103080","10-Sep",8.6709,8.3132,7.516,7.6217,7.5567,7.0766,7.4825,7.0205
"333789","N4bp2",6.2982,6.6794,5.0763,6.7604,6.7233,6.7446,7.3964,7.4268
"71137","Rfx4",0,0,0,0,0,0,0,0
"69556","Bod1",4.8618,5.1788,5.7466,5.7166,5.3339,5.4368,5.8106,4.8127
"216964","Trp53i13",5.285,5.305,4.6843,4.8298,0,4.9618,3.1312,4.5053
"234374","Ddx49",5.7667,6.1018,5.4375,6.4823,5.7823,5.1449,6.0625,5.7498
"192986","Cyb5d2",5.4061,3.7747,4.8019,0,2.3275,0.7461,4.8618,5.4391
"384763","Zfp667",4.0065,4.0272,5.6822,4.2852,1.8422,0,2.6632,1.1746
"52897","Rbfox3",0,0,0,0,0,0,0,0
"545812","Pilrb2",2.7087,0,0,0,0,0.6331,4.6538,1.4041
"240068","Zfp563",0.3716,1.5636,5.0276,4.5618,0,1.0896,4.5024,4.8127
"381305","Rc3h1",9.4853,9.6807,9.8386,8.8397,9.9267,9.794,9.2644,9.769
"80720","Pbx4",3.1228,3.6386,0,0,0,0,0,2.6327
"269473","Lrig2",5.4594,4.7873,3.7549,5.5133,6.2693,6.3982,4.6247,5.137
"382282","Rhox12",0,0,0,0,0,0,0,0
"385343","Rhox1",0,0,0,0,0,0,0,0
"545013","Gm5797",0,0,0,0,0,0,0,0
"547168","Rhox7",0,0,0,0,0,0,0,0
"11909","Atf2",7.3712,7.6466,6.3785,8.1518,7.5637,8.117,7.193,7.7314
"212772","2700007P21Rik",6.4888,6.0958,5.6451,0,6.2863,4.781,6.1864,6.4514
"213573","Efcab4a",6.1891,5.9295,4.2539,5.7802,6.0515,4.8559,2.9263,5.1013
NA,"Tmem201",0.6235,1.5636,4.0086,3.8367,3.762,4.7447,0,0
"13052","Cxadr",0,0,0,0,0,0,0,0
NA,"LOC547349",5.0877,3.9853,6.6362,5.432,4.3169,5.5676,5.9107,7.9733
"384813","Gm5346",0,0,0,0,0,0,0,0
"434960","LOC434960",0,0,0,0,0,0,0,0
"432602","Krtap31-2",0,0,0,0,0,0,0,0
"17196","Mbp",6.4083,7.1529,6.2422,5.7802,5.7065,6.8463,5.5441,5.7305
"277414","Trp53i11",3.6809,0,0,0,0,0,0,0
"22339","Vegfa",7.322,8.266,8.5375,8.8604,7.9481,9.2289,9.4004,8.9153
"547160","Gm14484",0,0,0,0,0,0,0,0
"13347","Dffa",0.2211,3.3469,4.5253,2.9119,4.3618,3.8618,3.532,-0.7316
"140917","Dclre1b",5.3491,4.3615,6.4587,3.97,6.165,5.233,6.1151,5.9221
"574081","Defb46",0,0,0,0,0,0,0,0
"100503992","Gm6040",0,0,0,0,0,0,0,0
"28010","Miip",5.6954,5.9532,6.0496,6.4313,6.2107,4.5345,4.8163,5.1013
"574418","Serinc4",0,0,0,0,0,0,0,0
"11517","Adcyap1r1",0,0,0,0,0,0,0,0
"74670","Zfp943",0.2568,4.3243,4.6843,2.3275,5.4061,6.1691,4.9364,5.773
"66317","Wdr61",6.8939,7.0225,7.9299,6.9238,8.1935,6.9621,7.7139,7.3484
"218877","Sema3g",0,0,0,0,0,0,0,0
"546055","Adam39",0,0,0,0,0,0,0,0
"574402","Gpr17",0,0,0,0,0,0,0,0
"574403","Fam196b",0,0,0,0,0,0,0,0
"574404","Gm14685",0,0,0,0,0,0,0,0
"574405","DXBay18",0,0,0,0,0,0,0,0
"574417","Tas2r137",0,0,0,0,0,0,0,0
"436002","Olfr243",0,0,-3.6819,0,0,0,0,0
"433182","Gm5506",5.1945,3.5599,4.9454,4.5975,6.0142,5.3576,6.0469,6.6434
"24069","Sufu",5.5558,4.4503,4.8621,4.8883,2.9119,1.0896,5.0067,4.6629
"20779","Src",4.7804,5.0877,6.1073,6.9322,6.5116,7.2893,6.7719,7.5264
"228662","Btbd3",3.354,4.9986,4.3615,0,4.0155,3.9764,1.4807,2.9158
"12914","Crebbp",9.1511,9.5997,10.0724,8.1642,9.2707,10.2463,9.6245,10.2496
"407814","BC053393",0,0,0,0,0,0,0,0
"108058","Camk2d",9.5965,9.7955,9.5244,9.649,9.1927,10.1468,9.1609,9.724
"16876","Lhx9",-2.4571,0,0,0,0,0,-3.824,0
NA,"Chka",8.9028,7.9552,8.3446,8.0262,7.295,8.1746,7.9499,8.2183
"140477","Dmbx1",0,0,0,0,0,0,0,0
"27371","Sh2d2a",0,0,0,0,0,0,0,0
"106585","Ankrd12",12.2272,12.401,12.4344,10.9952,11.3896,11.8348,11.9998,12.0272
"243753","2010107G12Rik",0,0.3911,0,0,0,4.8948,0,0
"433492","5430413K10Rik",0,0,0,0,0,0,0,0
"545366","BC026782",0,0.1304,0,0,3.3767,0,0,0
"545428","Ccdc141",0,1.0472,0,0,0,3.4066,0,1.7835
"17132","Maf",12.4496,12.7643,8.7688,9.1226,10.219,11.9195,12.0272,12.046
"268345","Kcnc2",0,0,0,0,0,0,0,0
"16522","Kcnj6",0,0,0,0,0,0,0,0
"75692","Nr2c2ap",7.9011,7.0289,7.9049,6.3299,7.3411,7.0948,6.5509,7.8751
"19727","Rfxank",0,4.4121,2.0525,2.9119,0,5.2994,3.7389,3.5376
"71834","Zbtb43",5.8503,6.1833,4.5618,7.2094,6.9615,6.8208,7.4649,6.7656
"22778","Ikzf1",9.2734,9.312,8.3103,9.7013,9.3335,9.1672,8.702,9.1185
"22670","Trim26",7.179,8.0041,7.9679,7.4696,7.5421,8.8009,8.0633,8.8318
"17082","Il1rl1",2.4343,4.4022,10.4654,10.2734,9.4957,3.0187,0,0.6151
"217648","Gm527",0,3.7063,0,0,0,0,0,0
"380863","Tmem171",7.6605,8.1896,8.0546,8.9694,7.8445,8.5786,8.6168,8.6709
"382275","Gm5168",0,0,0,0,0,0,0,0
"213491","D4Ertd22e",7.9883,7.6601,8.5772,7.4066,8.2559,8.4229,8.7331,8.723
"382083","Snx22",0,0,0,0,0,0,0,0
"229603","Otud7b",6.5437,7.3484,7.0599,6.9101,7.6762,8.0482,8.0688,8.109
"76025","Cant1",6.2482,6.3708,4.8019,4.1865,5.9509,6.5792,6.6631,4.2479
"23834","Cdc6",0,3.8367,5.7466,4.3869,2.9119,0,0,0
"74006","Dnm1l",7.0289,7.2467,8.0211,5.9396,8.1448,7.6666,7.7706,8.0383
"114249","Npnt",3.5745,0.6166,4.2763,5.5818,0,0.8531,0.6235,3.2672
"18707","Pik3cd",7.4489,7.7896,8.4662,8.0036,6.8622,8.7684,8.289,8.1896
"208076","Pknox2",0,0,0,0,0,0,0,0
"22367","Vrk1",6.2982,7.0178,6.2132,8.0036,8.3327,5.8304,6.13,6.1352
"237877","Atad5",6.1534,6.8619,7.22,5.6518,6.4278,5.1449,5.5328,4.8127
"231396","Ugt2b36",0,0,0,0,0,0,0,0
"245469","Pdzd4",0,0.1304,3.1104,0,0,0,0,0
"381924","Itgad",0,0.2044,2.5634,0,0,3.545,0,0
"382018","Unc13a",0,3.6386,1.8069,3.6765,0,0,0,0
"382038","Urb2",6.1204,5.8857,7.3754,7.179,7.2046,5.9942,6.8537,5.7168
"384569","Nova2",0,0,0,0,0,0,0,0
"381338","Lonrf2",0,0,0,0,0,0,0,0
"207806","Gm608",7.8029,7.9386,7.2316,7.1532,6.9849,8.2892,7.6881,7.7426
"72640","Mex3a",1.1528,2.4452,4.8621,2.9119,0,0,3.8795,3.1228
"574429","Psg26",0,0,0,0,0,0,0,0
"74464","Zswim5",0,0,0,0,-2.0076,0,0,0
"574428","Zmynd15",3.8627,3.97,0,0,0,4.8559,5.0888,4.6939
"545007","ENSMUSG00000068790",0,0,0,0,0,0,0,0
"232966","Zfp114",0,0,0,0,0,0,0,0
"237898","Usp32",5.7441,6.0138,5.4992,3.8367,5.1815,5.7195,5.6744,5.791
"214158","Trim38",0,0,0,0,0,0,0,0
"432572","Specc1",7.8233,8.0462,8.3013,6.3075,8.5786,7.1608,7.7953,7.3666
"380683","Sec14l3",0,0,0,0,0,0,0,0
